vin	V(vdd)	V(vin)	V(vout)	V(vref)	V(n001)	I(R1)	I(R3)	I(Vdd)	I(Vin)	I(Vref)	Ix(U2:In+)	Ix(U2:In-)	Ix(U2:OUT)	Ix(U2:V+)	Ix(U2:V-)
Step Information: Vref=0  (Run: 1/3)
1.000000000000001e+00	5.000000e+00	1.000000e+00	6.953758e-04	0.000000e+00	6.669107e-01	-6.661787e-05	-6.662153e-05	-6.147785e-07	-6.661787e-05	5.000000e-09	-5.000000e-09	-3.666179e-09	6.662153e-05	6.147785e-07	-6.707734e-05
1.010000000000001e+00	5.000000e+00	1.010000e+00	7.022753e-04	0.000000e+00	6.735796e-01	-6.728408e-05	-6.728774e-05	-6.147719e-07	-6.728408e-05	5.000000e-09	-5.000000e-09	-3.652841e-09	6.728774e-05	6.147719e-07	-6.774355e-05
1.020000000000001e+00	5.000000e+00	1.020000e+00	7.091749e-04	0.000000e+00	6.802485e-01	-6.795029e-05	-6.795394e-05	-6.147652e-07	-6.795029e-05	5.000000e-09	-5.000000e-09	-3.639503e-09	6.795394e-05	6.147652e-07	-6.840976e-05
1.030000000000001e+00	5.000000e+00	1.030000e+00	7.160745e-04	0.000000e+00	6.869174e-01	-6.861651e-05	-6.862014e-05	-6.147585e-07	-6.861651e-05	5.000000e-09	-5.000000e-09	-3.626165e-09	6.862014e-05	6.147585e-07	-6.907597e-05
1.040000000000001e+00	5.000000e+00	1.040000e+00	7.229741e-04	0.000000e+00	6.935863e-01	-6.928272e-05	-6.928634e-05	-6.147518e-07	-6.928272e-05	5.000000e-09	-5.000000e-09	-3.612827e-09	6.928634e-05	6.147518e-07	-6.974217e-05
1.050000000000001e+00	5.000000e+00	1.050000e+00	7.298738e-04	0.000000e+00	7.002553e-01	-6.994894e-05	-6.995254e-05	-6.147450e-07	-6.994894e-05	5.000000e-09	-5.000000e-09	-3.599489e-09	6.995254e-05	6.147450e-07	-7.040838e-05
1.060000000000001e+00	5.000000e+00	1.060000e+00	7.367734e-04	0.000000e+00	7.069242e-01	-7.061515e-05	-7.061874e-05	-6.147381e-07	-7.061515e-05	5.000000e-09	-5.000000e-09	-3.586152e-09	7.061874e-05	6.147381e-07	-7.107459e-05
1.070000000000001e+00	5.000000e+00	1.070000e+00	7.436731e-04	0.000000e+00	7.135931e-01	-7.128137e-05	-7.128494e-05	-6.147312e-07	-7.128137e-05	5.000000e-09	-5.000000e-09	-3.572814e-09	7.128494e-05	6.147312e-07	-7.174080e-05
1.080000000000001e+00	5.000000e+00	1.080000e+00	7.505728e-04	0.000000e+00	7.202621e-01	-7.194759e-05	-7.195115e-05	-6.147243e-07	-7.194759e-05	5.000000e-09	-5.000000e-09	-3.559476e-09	7.195115e-05	6.147243e-07	-7.240701e-05
1.090000000000001e+00	5.000000e+00	1.090000e+00	7.574726e-04	0.000000e+00	7.269310e-01	-7.261380e-05	-7.261735e-05	-6.147173e-07	-7.261380e-05	5.000000e-09	-5.000000e-09	-3.546138e-09	7.261735e-05	6.147173e-07	-7.307321e-05
1.100000000000001e+00	5.000000e+00	1.100000e+00	7.643724e-04	0.000000e+00	7.335999e-01	-7.328002e-05	-7.328355e-05	-6.147103e-07	-7.328002e-05	5.000000e-09	-5.000000e-09	-3.532800e-09	7.328355e-05	6.147103e-07	-7.373941e-05
1.110000000000001e+00	5.000000e+00	1.110000e+00	7.712721e-04	0.000000e+00	7.402688e-01	-7.394623e-05	-7.394976e-05	-6.147033e-07	-7.394623e-05	5.000000e-09	-5.000000e-09	-3.519462e-09	7.394976e-05	6.147033e-07	-7.440562e-05
1.120000000000001e+00	5.000000e+00	1.120000e+00	7.781719e-04	0.000000e+00	7.469378e-01	-7.461245e-05	-7.461596e-05	-6.146962e-07	-7.461245e-05	5.000000e-09	-5.000000e-09	-3.506125e-09	7.461596e-05	6.146962e-07	-7.507183e-05
1.130000000000001e+00	5.000000e+00	1.130000e+00	7.850717e-04	0.000000e+00	7.536067e-01	-7.527867e-05	-7.528216e-05	-6.146891e-07	-7.527867e-05	5.000000e-09	-5.000000e-09	-3.492787e-09	7.528216e-05	6.146891e-07	-7.573804e-05
1.140000000000001e+00	5.000000e+00	1.140000e+00	7.919715e-04	0.000000e+00	7.602756e-01	-7.594488e-05	-7.594836e-05	-6.146820e-07	-7.594488e-05	5.000000e-09	-5.000000e-09	-3.479449e-09	7.594836e-05	6.146820e-07	-7.640425e-05
1.150000000000001e+00	5.000000e+00	1.150000e+00	7.988713e-04	0.000000e+00	7.669445e-01	-7.661110e-05	-7.661456e-05	-6.146748e-07	-7.661110e-05	5.000000e-09	-5.000000e-09	-3.466111e-09	7.661456e-05	6.146748e-07	-7.707046e-05
1.160000000000001e+00	5.000000e+00	1.160000e+00	8.057711e-04	0.000000e+00	7.736135e-01	-7.727731e-05	-7.728077e-05	-6.146677e-07	-7.727731e-05	5.000000e-09	-5.000000e-09	-3.452773e-09	7.728077e-05	6.146677e-07	-7.773667e-05
1.170000000000001e+00	5.000000e+00	1.170000e+00	8.126710e-04	0.000000e+00	7.802824e-01	-7.794353e-05	-7.794697e-05	-6.146605e-07	-7.794353e-05	5.000000e-09	-5.000000e-09	-3.439435e-09	7.794697e-05	6.146605e-07	-7.840287e-05
1.180000000000001e+00	5.000000e+00	1.180000e+00	8.195708e-04	0.000000e+00	7.869513e-01	-7.860974e-05	-7.861317e-05	-6.146533e-07	-7.860974e-05	5.000000e-09	-5.000000e-09	-3.426097e-09	7.861317e-05	6.146533e-07	-7.906908e-05
1.190000000000001e+00	5.000000e+00	1.190000e+00	8.264707e-04	0.000000e+00	7.936202e-01	-7.927596e-05	-7.927937e-05	-6.146461e-07	-7.927596e-05	5.000000e-09	-5.000000e-09	-3.412760e-09	7.927937e-05	6.146461e-07	-7.973528e-05
1.200000000000001e+00	5.000000e+00	1.200000e+00	8.333705e-04	0.000000e+00	8.002891e-01	-7.994218e-05	-7.994557e-05	-6.146389e-07	-7.994218e-05	5.000000e-09	-5.000000e-09	-3.399422e-09	7.994557e-05	6.146389e-07	-8.040149e-05
1.210000000000001e+00	5.000000e+00	1.210000e+00	8.402704e-04	0.000000e+00	8.069580e-01	-8.060839e-05	-8.061178e-05	-6.146316e-07	-8.060839e-05	5.000000e-09	-5.000000e-09	-3.386084e-09	8.061178e-05	6.146316e-07	-8.106770e-05
1.220000000000001e+00	5.000000e+00	1.220000e+00	8.471703e-04	0.000000e+00	8.136269e-01	-8.127461e-05	-8.127798e-05	-6.146244e-07	-8.127461e-05	5.000000e-09	-5.000000e-09	-3.372746e-09	8.127798e-05	6.146244e-07	-8.173391e-05
1.230000000000001e+00	5.000000e+00	1.230000e+00	8.540702e-04	0.000000e+00	8.202959e-01	-8.194082e-05	-8.194418e-05	-6.146171e-07	-8.194082e-05	5.000000e-09	-5.000000e-09	-3.359408e-09	8.194418e-05	6.146171e-07	-8.240012e-05
1.240000000000001e+00	5.000000e+00	1.240000e+00	8.609701e-04	0.000000e+00	8.269648e-01	-8.260704e-05	-8.261039e-05	-6.146099e-07	-8.260704e-05	5.000000e-09	-5.000000e-09	-3.346070e-09	8.261039e-05	6.146099e-07	-8.306633e-05
1.250000000000001e+00	5.000000e+00	1.250000e+00	8.678700e-04	0.000000e+00	8.336337e-01	-8.327325e-05	-8.327659e-05	-6.146025e-07	-8.327325e-05	5.000000e-09	-5.000000e-09	-3.332733e-09	8.327659e-05	6.146025e-07	-8.373254e-05
1.260000000000001e+00	5.000000e+00	1.260000e+00	8.747699e-04	0.000000e+00	8.403026e-01	-8.393947e-05	-8.394279e-05	-6.145953e-07	-8.393947e-05	5.000000e-09	-5.000000e-09	-3.319395e-09	8.394279e-05	6.145953e-07	-8.439874e-05
1.270000000000001e+00	5.000000e+00	1.270000e+00	8.816698e-04	0.000000e+00	8.469716e-01	-8.460569e-05	-8.460899e-05	-6.145880e-07	-8.460569e-05	5.000000e-09	-5.000000e-09	-3.306057e-09	8.460899e-05	6.145880e-07	-8.506495e-05
1.280000000000001e+00	5.000000e+00	1.280000e+00	8.885697e-04	0.000000e+00	8.536405e-01	-8.527190e-05	-8.527519e-05	-6.145806e-07	-8.527190e-05	5.000000e-09	-5.000000e-09	-3.292719e-09	8.527519e-05	6.145806e-07	-8.573116e-05
1.290000000000001e+00	5.000000e+00	1.290000e+00	8.954696e-04	0.000000e+00	8.603094e-01	-8.593812e-05	-8.594139e-05	-6.145733e-07	-8.593812e-05	5.000000e-09	-5.000000e-09	-3.279381e-09	8.594139e-05	6.145733e-07	-8.639737e-05
1.300000000000001e+00	5.000000e+00	1.300000e+00	9.023696e-04	0.000000e+00	8.669783e-01	-8.660433e-05	-8.660760e-05	-6.145660e-07	-8.660433e-05	5.000000e-09	-5.000000e-09	-3.266043e-09	8.660760e-05	6.145660e-07	-8.706358e-05
1.310000000000001e+00	5.000000e+00	1.310000e+00	9.092695e-04	0.000000e+00	8.736473e-01	-8.727055e-05	-8.727380e-05	-6.145587e-07	-8.727055e-05	5.000000e-09	-5.000000e-09	-3.252705e-09	8.727380e-05	6.145587e-07	-8.772978e-05
1.320000000000001e+00	5.000000e+00	1.320000e+00	9.161694e-04	0.000000e+00	8.803162e-01	-8.793677e-05	-8.794000e-05	-6.145514e-07	-8.793677e-05	5.000000e-09	-5.000000e-09	-3.239368e-09	8.794000e-05	6.145514e-07	-8.839599e-05
1.330000000000001e+00	5.000000e+00	1.330000e+00	9.230694e-04	0.000000e+00	8.869851e-01	-8.860298e-05	-8.860620e-05	-6.145440e-07	-8.860298e-05	5.000000e-09	-5.000000e-09	-3.226030e-09	8.860620e-05	6.145440e-07	-8.906220e-05
1.340000000000001e+00	5.000000e+00	1.340000e+00	9.299693e-04	0.000000e+00	8.936540e-01	-8.926920e-05	-8.927241e-05	-6.145366e-07	-8.926920e-05	5.000000e-09	-5.000000e-09	-3.212692e-09	8.927241e-05	6.145366e-07	-8.972840e-05
1.350000000000001e+00	5.000000e+00	1.350000e+00	9.368693e-04	0.000000e+00	9.003230e-01	-8.993541e-05	-8.993861e-05	-6.145293e-07	-8.993541e-05	5.000000e-09	-5.000000e-09	-3.199354e-09	8.993861e-05	6.145293e-07	-9.039461e-05
1.360000000000001e+00	5.000000e+00	1.360000e+00	9.437692e-04	0.000000e+00	9.069919e-01	-9.060162e-05	-9.060481e-05	-6.145220e-07	-9.060162e-05	5.000000e-09	-5.000000e-09	-3.186016e-09	9.060481e-05	6.145220e-07	-9.106082e-05
1.370000000000001e+00	5.000000e+00	1.370000e+00	9.506692e-04	0.000000e+00	9.136608e-01	-9.126784e-05	-9.127102e-05	-6.145146e-07	-9.126784e-05	5.000000e-09	-5.000000e-09	-3.172678e-09	9.127102e-05	6.145146e-07	-9.172703e-05
1.380000000000001e+00	5.000000e+00	1.380000e+00	9.575692e-04	0.000000e+00	9.203297e-01	-9.193405e-05	-9.193722e-05	-6.145073e-07	-9.193405e-05	5.000000e-09	-5.000000e-09	-3.159341e-09	9.193722e-05	6.145073e-07	-9.239324e-05
1.390000000000001e+00	5.000000e+00	1.390000e+00	9.644691e-04	0.000000e+00	9.269986e-01	-9.260027e-05	-9.260342e-05	-6.144999e-07	-9.260027e-05	5.000000e-09	-5.000000e-09	-3.146003e-09	9.260342e-05	6.144999e-07	-9.305945e-05
1.400000000000001e+00	5.000000e+00	1.400000e+00	9.713690e-04	0.000000e+00	9.336675e-01	-9.326648e-05	-9.326962e-05	-6.144925e-07	-9.326648e-05	5.000000e-09	-5.000000e-09	-3.132665e-09	9.326962e-05	6.144925e-07	-9.372566e-05
1.410000000000001e+00	5.000000e+00	1.410000e+00	9.782690e-04	0.000000e+00	9.403365e-01	-9.393270e-05	-9.393582e-05	-6.144852e-07	-9.393270e-05	5.000000e-09	-5.000000e-09	-3.119327e-09	9.393582e-05	6.144852e-07	-9.439186e-05
1.420000000000001e+00	5.000000e+00	1.420000e+00	9.851690e-04	0.000000e+00	9.470054e-01	-9.459892e-05	-9.460202e-05	-6.144778e-07	-9.459892e-05	5.000000e-09	-5.000000e-09	-3.105989e-09	9.460202e-05	6.144778e-07	-9.505807e-05
1.430000000000001e+00	5.000000e+00	1.430000e+00	9.920690e-04	0.000000e+00	9.536743e-01	-9.526513e-05	-9.526822e-05	-6.144704e-07	-9.526513e-05	5.000000e-09	-5.000000e-09	-3.092651e-09	9.526822e-05	6.144704e-07	-9.572428e-05
1.440000000000001e+00	5.000000e+00	1.440000e+00	9.989690e-04	0.000000e+00	9.603432e-01	-9.593135e-05	-9.593443e-05	-6.144631e-07	-9.593135e-05	5.000000e-09	-5.000000e-09	-3.079313e-09	9.593443e-05	6.144631e-07	-9.639049e-05
1.450000000000001e+00	5.000000e+00	1.450000e+00	1.005869e-03	0.000000e+00	9.670122e-01	-9.659756e-05	-9.660063e-05	-6.144557e-07	-9.659756e-05	5.000000e-09	-5.000000e-09	-3.065976e-09	9.660063e-05	6.144557e-07	-9.705670e-05
1.460000000000001e+00	5.000000e+00	1.460000e+00	1.012769e-03	0.000000e+00	9.736811e-01	-9.726378e-05	-9.726683e-05	-6.144483e-07	-9.726378e-05	5.000000e-09	-5.000000e-09	-3.052638e-09	9.726683e-05	6.144483e-07	-9.772291e-05
1.470000000000001e+00	5.000000e+00	1.470000e+00	1.019669e-03	0.000000e+00	9.803500e-01	-9.792999e-05	-9.793304e-05	-6.144409e-07	-9.792999e-05	5.000000e-09	-5.000000e-09	-3.039300e-09	9.793304e-05	6.144409e-07	-9.838912e-05
1.480000000000001e+00	5.000000e+00	1.480000e+00	1.026569e-03	0.000000e+00	9.870189e-01	-9.859621e-05	-9.859924e-05	-6.144336e-07	-9.859621e-05	5.000000e-09	-5.000000e-09	-3.025962e-09	9.859924e-05	6.144336e-07	-9.905532e-05
1.490000000000001e+00	5.000000e+00	1.490000e+00	1.033469e-03	0.000000e+00	9.936879e-01	-9.926243e-05	-9.926544e-05	-6.144262e-07	-9.926243e-05	5.000000e-09	-5.000000e-09	-3.012624e-09	9.926544e-05	6.144262e-07	-9.972152e-05
1.500000000000001e+00	5.000000e+00	1.500000e+00	1.040369e-03	0.000000e+00	1.000357e+00	-9.992864e-05	-9.993164e-05	-6.144188e-07	-9.992864e-05	5.000000e-09	-5.000000e-09	-2.999286e-09	9.993164e-05	6.144188e-07	-1.003877e-04
1.510000000000001e+00	5.000000e+00	1.510000e+00	1.047269e-03	0.000000e+00	1.007026e+00	-1.005949e-04	-1.005978e-04	-6.144114e-07	-1.005949e-04	5.000000e-09	-5.000000e-09	-2.985949e-09	1.005978e-04	6.144114e-07	-1.010539e-04
1.520000000000001e+00	5.000000e+00	1.520000e+00	1.054169e-03	0.000000e+00	1.013695e+00	-1.012611e-04	-1.012640e-04	-6.144040e-07	-1.012611e-04	5.000000e-09	-5.000000e-09	-2.972611e-09	1.012640e-04	6.144040e-07	-1.017202e-04
1.530000000000001e+00	5.000000e+00	1.530000e+00	1.061069e-03	0.000000e+00	1.020364e+00	-1.019273e-04	-1.019303e-04	-6.143966e-07	-1.019273e-04	5.000000e-09	-5.000000e-09	-2.959273e-09	1.019303e-04	6.143966e-07	-1.023864e-04
1.540000000000001e+00	5.000000e+00	1.540000e+00	1.067969e-03	0.000000e+00	1.027032e+00	-1.025935e-04	-1.025965e-04	-6.143893e-07	-1.025935e-04	5.000000e-09	-5.000000e-09	-2.945935e-09	1.025965e-04	6.143893e-07	-1.030526e-04
1.550000000000001e+00	5.000000e+00	1.550000e+00	1.074869e-03	0.000000e+00	1.033701e+00	-1.032597e-04	-1.032627e-04	-6.143819e-07	-1.032597e-04	5.000000e-09	-5.000000e-09	-2.932597e-09	1.032627e-04	6.143819e-07	-1.037188e-04
1.560000000000001e+00	5.000000e+00	1.560000e+00	1.081769e-03	0.000000e+00	1.040370e+00	-1.039259e-04	-1.039289e-04	-6.143745e-07	-1.039259e-04	5.000000e-09	-5.000000e-09	-2.919259e-09	1.039289e-04	6.143745e-07	-1.043850e-04
1.570000000000001e+00	5.000000e+00	1.570000e+00	1.088669e-03	0.000000e+00	1.047039e+00	-1.045922e-04	-1.045951e-04	-6.143671e-07	-1.045922e-04	5.000000e-09	-5.000000e-09	-2.905922e-09	1.045951e-04	6.143671e-07	-1.050512e-04
1.580000000000001e+00	5.000000e+00	1.580000e+00	1.095569e-03	0.000000e+00	1.053708e+00	-1.052584e-04	-1.052613e-04	-6.143597e-07	-1.052584e-04	5.000000e-09	-5.000000e-09	-2.892584e-09	1.052613e-04	6.143597e-07	-1.057174e-04
1.590000000000001e+00	5.000000e+00	1.590000e+00	1.102469e-03	0.000000e+00	1.060377e+00	-1.059246e-04	-1.059275e-04	-6.143524e-07	-1.059246e-04	5.000000e-09	-5.000000e-09	-2.879246e-09	1.059275e-04	6.143524e-07	-1.063836e-04
1.600000000000001e+00	5.000000e+00	1.600000e+00	1.109369e-03	0.000000e+00	1.067046e+00	-1.065908e-04	-1.065937e-04	-6.143450e-07	-1.065908e-04	5.000000e-09	-5.000000e-09	-2.865908e-09	1.065937e-04	6.143450e-07	-1.070498e-04
1.610000000000001e+00	5.000000e+00	1.610000e+00	1.116269e-03	0.000000e+00	1.073715e+00	-1.072570e-04	-1.072599e-04	-6.143376e-07	-1.072570e-04	5.000000e-09	-5.000000e-09	-2.852570e-09	1.072599e-04	6.143376e-07	-1.077160e-04
1.620000000000001e+00	5.000000e+00	1.620000e+00	1.123169e-03	0.000000e+00	1.080384e+00	-1.079232e-04	-1.079261e-04	-6.143302e-07	-1.079232e-04	5.000000e-09	-5.000000e-09	-2.839232e-09	1.079261e-04	6.143302e-07	-1.083822e-04
1.630000000000001e+00	5.000000e+00	1.630000e+00	1.130069e-03	0.000000e+00	1.087053e+00	-1.085894e-04	-1.085923e-04	-6.143228e-07	-1.085894e-04	5.000000e-09	-5.000000e-09	-2.825894e-09	1.085923e-04	6.143228e-07	-1.090484e-04
1.640000000000001e+00	5.000000e+00	1.640000e+00	1.136969e-03	0.000000e+00	1.093722e+00	-1.092557e-04	-1.092585e-04	-6.143154e-07	-1.092557e-04	5.000000e-09	-5.000000e-09	-2.812557e-09	1.092585e-04	6.143154e-07	-1.097147e-04
1.650000000000001e+00	5.000000e+00	1.650000e+00	1.143869e-03	0.000000e+00	1.100391e+00	-1.099219e-04	-1.099247e-04	-6.143080e-07	-1.099219e-04	5.000000e-09	-5.000000e-09	-2.799219e-09	1.099247e-04	6.143080e-07	-1.103809e-04
1.660000000000001e+00	5.000000e+00	1.660000e+00	1.150769e-03	0.000000e+00	1.107060e+00	-1.105881e-04	-1.105909e-04	-6.143006e-07	-1.105881e-04	5.000000e-09	-5.000000e-09	-2.785881e-09	1.105909e-04	6.143006e-07	-1.110471e-04
1.670000000000001e+00	5.000000e+00	1.670000e+00	1.157669e-03	0.000000e+00	1.113729e+00	-1.112543e-04	-1.112571e-04	-6.142932e-07	-1.112543e-04	5.000000e-09	-5.000000e-09	-2.772543e-09	1.112571e-04	6.142932e-07	-1.117133e-04
1.680000000000001e+00	5.000000e+00	1.680000e+00	1.164569e-03	0.000000e+00	1.120397e+00	-1.119205e-04	-1.119233e-04	-6.142859e-07	-1.119205e-04	5.000000e-09	-5.000000e-09	-2.759205e-09	1.119233e-04	6.142859e-07	-1.123795e-04
1.690000000000001e+00	5.000000e+00	1.690000e+00	1.171469e-03	0.000000e+00	1.127066e+00	-1.125867e-04	-1.125895e-04	-6.142785e-07	-1.125867e-04	5.000000e-09	-5.000000e-09	-2.745867e-09	1.125895e-04	6.142785e-07	-1.130457e-04
1.700000000000001e+00	5.000000e+00	1.700000e+00	1.178369e-03	0.000000e+00	1.133735e+00	-1.132530e-04	-1.132557e-04	-6.142711e-07	-1.132530e-04	5.000000e-09	-5.000000e-09	-2.732530e-09	1.132557e-04	6.142711e-07	-1.137119e-04
1.710000000000001e+00	5.000000e+00	1.710000e+00	1.185269e-03	0.000000e+00	1.140404e+00	-1.139192e-04	-1.139219e-04	-6.142637e-07	-1.139192e-04	5.000000e-09	-5.000000e-09	-2.719192e-09	1.139219e-04	6.142637e-07	-1.143781e-04
1.720000000000001e+00	5.000000e+00	1.720000e+00	1.192169e-03	0.000000e+00	1.147073e+00	-1.145854e-04	-1.145881e-04	-6.142563e-07	-1.145854e-04	5.000000e-09	-5.000000e-09	-2.705854e-09	1.145881e-04	6.142563e-07	-1.150443e-04
1.730000000000001e+00	5.000000e+00	1.730000e+00	1.199069e-03	0.000000e+00	1.153742e+00	-1.152516e-04	-1.152543e-04	-6.142489e-07	-1.152516e-04	5.000000e-09	-5.000000e-09	-2.692516e-09	1.152543e-04	6.142489e-07	-1.157105e-04
1.740000000000001e+00	5.000000e+00	1.740000e+00	1.205969e-03	0.000000e+00	1.160411e+00	-1.159178e-04	-1.159205e-04	-6.142415e-07	-1.159178e-04	5.000000e-09	-5.000000e-09	-2.679178e-09	1.159205e-04	6.142415e-07	-1.163767e-04
1.750000000000001e+00	5.000000e+00	1.750000e+00	1.212869e-03	0.000000e+00	1.167080e+00	-1.165840e-04	-1.165867e-04	-6.142341e-07	-1.165840e-04	5.000000e-09	-5.000000e-09	-2.665840e-09	1.165867e-04	6.142341e-07	-1.170429e-04
1.760000000000001e+00	5.000000e+00	1.760000e+00	1.219769e-03	0.000000e+00	1.173749e+00	-1.172502e-04	-1.172529e-04	-6.142267e-07	-1.172502e-04	5.000000e-09	-5.000000e-09	-2.652502e-09	1.172529e-04	6.142267e-07	-1.177091e-04
1.770000000000001e+00	5.000000e+00	1.770000e+00	1.226669e-03	0.000000e+00	1.180418e+00	-1.179165e-04	-1.179191e-04	-6.142193e-07	-1.179165e-04	5.000000e-09	-5.000000e-09	-2.639165e-09	1.179191e-04	6.142193e-07	-1.183754e-04
1.780000000000001e+00	5.000000e+00	1.780000e+00	1.233569e-03	0.000000e+00	1.187087e+00	-1.185827e-04	-1.185853e-04	-6.142120e-07	-1.185827e-04	5.000000e-09	-5.000000e-09	-2.625827e-09	1.185853e-04	6.142120e-07	-1.190416e-04
1.790000000000001e+00	5.000000e+00	1.790000e+00	1.240469e-03	0.000000e+00	1.193756e+00	-1.192489e-04	-1.192515e-04	-6.142046e-07	-1.192489e-04	5.000000e-09	-5.000000e-09	-2.612489e-09	1.192515e-04	6.142046e-07	-1.197078e-04
1.800000000000001e+00	5.000000e+00	1.800000e+00	1.247369e-03	0.000000e+00	1.200424e+00	-1.199151e-04	-1.199177e-04	-6.141971e-07	-1.199151e-04	5.000000e-09	-5.000000e-09	-2.599151e-09	1.199177e-04	6.141971e-07	-1.203740e-04
1.810000000000001e+00	5.000000e+00	1.810000e+00	1.254269e-03	0.000000e+00	1.207093e+00	-1.205813e-04	-1.205839e-04	-6.141897e-07	-1.205813e-04	5.000000e-09	-5.000000e-09	-2.585813e-09	1.205839e-04	6.141897e-07	-1.210402e-04
1.820000000000001e+00	5.000000e+00	1.820000e+00	1.261169e-03	0.000000e+00	1.213762e+00	-1.212475e-04	-1.212501e-04	-6.141823e-07	-1.212475e-04	5.000000e-09	-5.000000e-09	-2.572475e-09	1.212501e-04	6.141823e-07	-1.217064e-04
1.830000000000001e+00	5.000000e+00	1.830000e+00	1.268069e-03	0.000000e+00	1.220431e+00	-1.219138e-04	-1.219163e-04	-6.141750e-07	-1.219138e-04	5.000000e-09	-5.000000e-09	-2.559138e-09	1.219163e-04	6.141750e-07	-1.223726e-04
1.840000000000001e+00	5.000000e+00	1.840000e+00	1.274969e-03	0.000000e+00	1.227100e+00	-1.225800e-04	-1.225825e-04	-6.141676e-07	-1.225800e-04	5.000000e-09	-5.000000e-09	-2.545800e-09	1.225825e-04	6.141676e-07	-1.230388e-04
1.850000000000001e+00	5.000000e+00	1.850000e+00	1.281869e-03	0.000000e+00	1.233769e+00	-1.232462e-04	-1.232487e-04	-6.141602e-07	-1.232462e-04	5.000000e-09	-5.000000e-09	-2.532462e-09	1.232487e-04	6.141602e-07	-1.237050e-04
1.860000000000001e+00	5.000000e+00	1.860000e+00	1.288770e-03	0.000000e+00	1.240438e+00	-1.239124e-04	-1.239149e-04	-6.141528e-07	-1.239124e-04	5.000000e-09	-5.000000e-09	-2.519124e-09	1.239149e-04	6.141528e-07	-1.243712e-04
1.870000000000001e+00	5.000000e+00	1.870000e+00	1.295670e-03	0.000000e+00	1.247107e+00	-1.245786e-04	-1.245811e-04	-6.141454e-07	-1.245786e-04	5.000000e-09	-5.000000e-09	-2.505786e-09	1.245811e-04	6.141454e-07	-1.250374e-04
1.880000000000001e+00	5.000000e+00	1.880000e+00	1.302570e-03	0.000000e+00	1.253776e+00	-1.252448e-04	-1.252473e-04	-6.141380e-07	-1.252448e-04	5.000000e-09	-5.000000e-09	-2.492448e-09	1.252473e-04	6.141380e-07	-1.257036e-04
1.890000000000001e+00	5.000000e+00	1.890000e+00	1.309470e-03	0.000000e+00	1.260445e+00	-1.259110e-04	-1.259135e-04	-6.141306e-07	-1.259110e-04	5.000000e-09	-5.000000e-09	-2.479110e-09	1.259135e-04	6.141306e-07	-1.263699e-04
1.900000000000001e+00	5.000000e+00	1.900000e+00	1.316370e-03	0.000000e+00	1.267114e+00	-1.265773e-04	-1.265797e-04	-6.141232e-07	-1.265773e-04	5.000000e-09	-5.000000e-09	-2.465773e-09	1.265797e-04	6.141232e-07	-1.270361e-04
1.910000000000001e+00	5.000000e+00	1.910000e+00	1.323270e-03	0.000000e+00	1.273783e+00	-1.272435e-04	-1.272459e-04	-6.141158e-07	-1.272435e-04	5.000000e-09	-5.000000e-09	-2.452435e-09	1.272459e-04	6.141158e-07	-1.277023e-04
1.920000000000001e+00	5.000000e+00	1.920000e+00	1.330170e-03	0.000000e+00	1.280452e+00	-1.279097e-04	-1.279121e-04	-6.141084e-07	-1.279097e-04	5.000000e-09	-5.000000e-09	-2.439097e-09	1.279121e-04	6.141084e-07	-1.283685e-04
1.930000000000001e+00	5.000000e+00	1.930000e+00	1.337070e-03	0.000000e+00	1.287120e+00	-1.285759e-04	-1.285783e-04	-6.141011e-07	-1.285759e-04	5.000000e-09	-5.000000e-09	-2.425759e-09	1.285783e-04	6.141011e-07	-1.290347e-04
1.940000000000002e+00	5.000000e+00	1.940000e+00	1.343970e-03	0.000000e+00	1.293789e+00	-1.292421e-04	-1.292445e-04	-6.140937e-07	-1.292421e-04	5.000000e-09	-5.000000e-09	-2.412421e-09	1.292445e-04	6.140937e-07	-1.297009e-04
1.950000000000002e+00	5.000000e+00	1.950000e+00	1.350870e-03	0.000000e+00	1.300458e+00	-1.299083e-04	-1.299107e-04	-6.140863e-07	-1.299083e-04	5.000000e-09	-5.000000e-09	-2.399083e-09	1.299107e-04	6.140863e-07	-1.303671e-04
1.960000000000002e+00	5.000000e+00	1.960000e+00	1.357770e-03	0.000000e+00	1.307127e+00	-1.305746e-04	-1.305769e-04	-6.140789e-07	-1.305746e-04	5.000000e-09	-5.000000e-09	-2.385746e-09	1.305769e-04	6.140789e-07	-1.310333e-04
1.970000000000002e+00	5.000000e+00	1.970000e+00	1.364670e-03	0.000000e+00	1.313796e+00	-1.312408e-04	-1.312431e-04	-6.140714e-07	-1.312408e-04	5.000000e-09	-5.000000e-09	-2.372408e-09	1.312431e-04	6.140714e-07	-1.316995e-04
1.980000000000002e+00	5.000000e+00	1.980000e+00	1.371570e-03	0.000000e+00	1.320465e+00	-1.319070e-04	-1.319093e-04	-6.140640e-07	-1.319070e-04	5.000000e-09	-5.000000e-09	-2.359070e-09	1.319093e-04	6.140640e-07	-1.323657e-04
1.990000000000002e+00	5.000000e+00	1.990000e+00	1.378470e-03	0.000000e+00	1.327134e+00	-1.325732e-04	-1.325755e-04	-6.140567e-07	-1.325732e-04	5.000000e-09	-5.000000e-09	-2.345732e-09	1.325755e-04	6.140567e-07	-1.330319e-04
